,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
59,14.5%,"Puglia, Southern Italy, Italy",750 ml,Red, Italy,4/1/2019,"Aromas of stewed berries and canned green beans makes for an odd start. This is taut and gripping in feel, with more stewed fruit flavors on the palate that are supported by a mild vein of acidity and rustic tannins.",Lamarossa,"Noble Harvest, LLC",Amastuola 2015 Lamarossa Primitivo (Puglia),$16, Southern Italy,84,Puglia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2015,Amastuola
60,16.7%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,4/1/2019,"This mature-tasting, high-alcohol wine has a relatively light color with a brownish rim, aromas that are earthy and dusty, and woody earthy flavors without much fruit coming through.",Old Vine Bartolomei Brothers Vineyard,,Blue Fox Cellars 2013 Old Vine Bartolomei Brothers Vineyard Zinfandel (Mendocino County),$45, California,83, Mendocino County,Jim Gordon,@gordone_cellars,Mendocino County,Not rated yet [Add Your Review],Zinfandel,2013,Blue Fox Cellars
61,14%,"Puglia, Southern Italy, Italy",750 ml,Red, Italy,4/1/2019,"A decent concentration of raspberry jam, stewed herbs and orange zest forms the nose. This is soft and supple on the palate, with little acidity and tannin to offer support to the jammy red-fruit flavor. A slight char and bitter tannic edge mark the finish.",,Verve Imports,Cantina Ariano 2016 Primitivo (Puglia),N/A, Southern Italy,83,Puglia,Alexander Peartree,@apatrone23,,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2016,Cantina Ariano
62,15%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2019,"Sourced from the region's most historic vineyard, this wine starts with aromas of racy boysenberry, exotic black plum and wood smoke. The palate combines flavors of smoke, snappy berries and red currants with a floral aspect.",Cavern Select Dusi Vineyard,,Robert Hall 2016 Cavern Select Dusi Vineyard Zinfandel (Paso Robles),$42, California,92, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2016,Robert Hall
63,14.6%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,3/1/2019,"This is a brawny, lushly made wine, rich in dark cherry and blackberry fruit. Lengthy and structured in nature, it takes on broader notes of milk chocolate, vanilla and nutmeg as it evolves on the finish.",Vite Centanni Vineyard Estate Grown,,Kennedy Family 2014 Vite Centanni Vineyard Estate Grown Zinfandel (Dry Creek Valley),$30, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2014,Kennedy Family
64,15.4%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2019,"Light aromas of cranberry, candied strawberry and dried herbs make for a pleasant and interesting nose on this bottling. The palate combines cinnamon and sumac with red plums and more strawberries, going down much with much less drama than the dark espionage-themed label implies.",The Defector Reserve,,Cloak & Dagger 2016 The Defector Reserve Zinfandel (Paso Robles),$49, California,90, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2016,Cloak & Dagger
65,14.3%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2019,"Ripe and candied strawberry aromas meet with nutmeg on the delicious nose of this bottling. There is a strong acidic tang to the palate, where macerated strawberry flavors feel quite fresh and young. It goes down easy.",Simone,,McClean 2015 Simone Zinfandel (Paso Robles),$15, California,90, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2015,McClean
66,14.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2019,"Roasted wood, light red fruit and leather aromas show on the nose of this bottling. Leathery tannins frame the sip, where the dark red fruit meets with smoky flavors.",,,Crū 2016 Zinfandel (Paso Robles),$30, California,88, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2016,Crū
67,15%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,3/1/2019,"Raspberry jam aromas are at the fore, followed by notes of spice, ash and cherry. Light, tart, plump-feeling jammy fruit flavors follow. It brings appeal.",Porcospino Northridge Vineyard,,Casa Smith 2016 Porcospino Northridge Vineyard Primitivo (Wahluke Slope),$25, Washington,88, Columbia Valley,Sean P. Sullivan,@wawinereport,Wahluke Slope,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2016,Casa Smith
68,16.4%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2019,"Caramel, chocolate and violet paste make for a very ripe aroma set on the nose of this bottling. It's thick on the palate, with heavy blackberry and fudge flavors, framed by firm tannins.",,,Seven Angels 2015 Zinfandel (Paso Robles),$29, California,87, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2015,Seven Angels
69,13.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2019,"Extracted aromas of blackberries are both tangy and ripe on the nose of this bottling. There is a balsamic edge to the palate, where tart red fruits dominate.",Brown Eyed Girl,,Rockin' R Winery 2013 Brown Eyed Girl Zinfandel (Paso Robles),$32, California,86, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2013,Rockin' R Winery
70,15.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Elegant black cherry, star anise and mace make for a fresh but spicy nose on this single-vineyard expression in a new Zinfandel project by the Kathryn Hall wine family. Luscious flavors of blackberry sorbet are wrapped in an earthy structure, with layers of rosemary and roasted beef arising through the sip. The acid-washed finished is laced with pepper.",Double Dutch Dusi Vineyard,,Baca 2016 Double Dutch Dusi Vineyard Zinfandel (Paso Robles),$50, California,93, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2016,Baca
71,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,2/1/2019,"This wine is complex, concentrated and deep, like an old-vine wine should be. It shows whiffs of dried earth, sage and black pepper in the aroma and hearty flavors that range from savory herbs to potent blackberry and clove. It is full bodied, dry, firmly tannic and has a long lingering finish.",Old Vine,,Fiddletown Cellars 2016 Old Vine Zinfandel (Amador County),$22, California,93, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],Zinfandel,2016,Fiddletown Cellars
72,14.1%,"Arroyo Grande Valley, Central Coast, California, US",750 ml,Red, US,2/1/2019,"This bottling relies heavily on dry-farmed bush vines planted in 1880, and their unique impact is on full display. Tightly wound blackberry aromas combine with tobacco leaf, loamy soil and dried meat on the nose. Elderflower and elderberry flavors show on the sip, which is firm with chalky tannins, bright with acid and elegantly layered. Drink now–2025.",Estate,,Saucelito Canyon 2015 Estate Zinfandel (Arroyo Grande Valley),$40, California,93, Central Coast,Matt Kettmann,@mattkettmann,Arroyo Grande Valley,Not rated yet [Add Your Review],Zinfandel,2015,Saucelito Canyon
73,15.4%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,2/1/2019,"An exciting focus helps this wine stand out. It is full bodied, dry and well-concentrated, offering fresh black-cherry and cedar aromas, deep fruit flavors accented by light smoky peppery spices and a nicely firm texture that is moderately tannic. The complexity is partly due to 15% Petite Sirah in the blend, and aging in 35% new American and French oak barrels.",Evangelho,,Three 2016 Evangelho Zinfandel (Contra Costa County),$36, California,93, Central Coast,Jim Gordon,@gordone_cellars,Contra Costa County,Not rated yet [Add Your Review],Zinfandel,2016,Three
74,15.4%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,2/1/2019,"This deep and concentrated wine seems to have a story to tell. Hints of rosemary and clove accent dark black-cherry and raspberry flavors that layer through the rich texture and seem to accelerate on the finish. It's an unusually expressive and complex Zinfandel that was aged in 37% new French and American barrels, and contains 14% Petite Sirah plus smaller amounts of Carignan and Alicante.",Bigelow,,Three 2016 Bigelow Zinfandel (Contra Costa County),$36, California,93, Central Coast,Jim Gordon,@gordone_cellars,Contra Costa County,Not rated yet [Add Your Review],Zinfandel,2016,Three
75,14.7%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,2/1/2019,"This full-bodied wine tastes alive and fresh, showing an abundance of fruit flavors, fine concentration and very good balance. Strawberry and raspberry notes are supported by deeper blackberry flavors, moderate tannins and good acidity for a grippy mouthfeel.",Lily Hill Estate,,Bella 2016 Lily Hill Estate Zinfandel (Dry Creek Valley),$48, California,93, Sonoma,Jim Gordon,@gordone_cellars,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2016,Bella
76,14.8%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,2/1/2019,"This wine from a Zin specialist has soul and spices, combining ripe and rich berry flavors with attractive hints of sage and black pepper. It is full bodied, smooth and lush in texture and offers just a touch of tannin for good structure.",Indian Creek Vineyard,,Fiddletown Cellars 2015 Indian Creek Vineyard Zinfandel (Amador County),$42, California,92, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],Zinfandel,2015,Fiddletown Cellars
77,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,2/1/2019,This full-bodied wine is unusually on-point for the varietal and tastes terrific. The cherry and blackberry flavors are nicely focused and the wine has great structure from moderate tannins and good fruit acidity.,Jack Rabbit Flat Fox Creek Vineyards,,Fiddletown Cellars 2015 Jack Rabbit Flat Fox Creek Vineyards Zinfandel (Amador County),$36, California,92, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],Zinfandel,2015,Fiddletown Cellars
78,15.3%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Bold and spicy, this high-octane wine starts with salt and pepper aromas, and delivers intense black-pepper and black-cherry flavors on a firm palate bolstered by fine-grained tannins. Winemaker Matt Cline included 11% Petite Sirah, 9% Carignan and 2% Black Malvoisie in the blend.",Live Oak,,Three 2016 Live Oak Zinfandel (Contra Costa County),$36, California,92, Central Coast,Jim Gordon,@gordone_cellars,Contra Costa County,Not rated yet [Add Your Review],Zinfandel,2016,Three
79,15.8%,"Lake County, Lake County, California, US",750 ml,Red, US,2/1/2019,"Extraordinarily deep and resonant in a black fruit flavor, this is a full-bodied wine that has great focus and a moderate layer of tannins to offer grip. Black berry, plum and cherry flavors all contribute to the palate and keep reverberating on the finish.",High Elevation Collection,,Shannon Ridge 2017 High Elevation Collection Zinfandel (Lake County),$20, California,92, Lake County,Jim Gordon,@gordone_cellars,Lake County,Not rated yet [Add Your Review],Zinfandel,2017,Shannon Ridge
80,14.56%,"Arroyo Grande Valley, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Lots of rocky earth and chaparral scrub aromas meet with mellow black-plum and strawberry fruit on the rustic yet refined nose of this blend of two vineyards. The palate combines peppercorn, elderberry and more dried earth.",Dos Ranchos,,Saucelito Canyon 2015 Dos Ranchos Zinfandel (Arroyo Grande Valley),$40, California,91, Central Coast,Matt Kettmann,@mattkettmann,Arroyo Grande Valley,Not rated yet [Add Your Review],Zinfandel,2015,Saucelito Canyon
81,14.5%,"Carmel Valley, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Though predominantly Zinfandel, this field blend from a vineyard planted in 1984 by Dick Sias also includes Primitivo, Aleatico, Alicante Bouschet, Carignan, Grenache and Petite Sirah, and is a great taste of the past. Blackberry, thyme and dried mint aromas drop into a palate of black plum, loamy soil, dried herbs and cocoa. This is full bodied and well layered.",Sias Cuvée,,Joullian 2014 Sias Cuvée Zinfandel (Carmel Valley),$29, California,91, Central Coast,Matt Kettmann,@mattkettmann,Carmel Valley,Not rated yet [Add Your Review],Zinfandel,2014,Joullian
82,14.5%,"San Luis Obispo, Central Coast, California, US",750 ml,Red, US,2/1/2019,"This twist-top blend of various vineyards is an affordable and excellent way to get a taste of what this historic winery is up to. Aromas of black raspberry, turned loam and savory dried meats lead into a tense palate that bursts with berry and is layered with black rock minerality.",Backroads,,Saucelito Canyon 2016 Backroads Zinfandel (San Luis Obispo),$22, California,91, Central Coast,Matt Kettmann,@mattkettmann,San Luis Obispo,Not rated yet [Add Your Review],Zinfandel,2016,Saucelito Canyon
83,15.5%,"Temecula Valley, South Coast, California, US",750 ml,Red, US,2/1/2019,"Concentrated red-cherry aromas meet with caramel, baking spice and vanilla brioche on the nose of this bottling. Ripe red-fruit flavors are lifted by red licorice and more caramel on the palate, which rides through chunky tannins and finishes on vanilla.",Winemaker's Reserve,,Wilson Creek 2015 Winemaker's Reserve Zinfandel (Temecula Valley),$40, California,90, South Coast,Matt Kettmann,@mattkettmann,Temecula Valley,Not rated yet [Add Your Review],Zinfandel,2015,Wilson Creek
84,16.2%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,2/1/2019,This full-bodied elevated-alcohol wine offers an enticing salt and pepper aroma followed by meaty wood-smoke accents that complement the underlying blackberry flavors. It matches the grapey fruitiness of the wine with oak accents and a just-firm enough texture.,Big Wood,,Wood Family Vineyards 2016 Big Wood Zinfandel (Livermore Valley),$34, California,90, Central Coast,Jim Gordon,@gordone_cellars,Livermore Valley,Not rated yet [Add Your Review],Zinfandel,2016,Wood Family Vineyards
85,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,2/1/2019,"The fresh, snappy fruit flavors in this medium-bodied wine are almost irrestible. It shows the charming, light and quaffable aspects of the grape that make it a good lunch wine or pre-dinner glass.",,,The Federalist 2016 Zinfandel (Lodi),$18, California,90, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Zinfandel,2016,The Federalist
