,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
52,15%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Spiced plum, star anise, menthol and sunbaked forest-floor aromas lead the nose. It's big and chewy, with dried cherry, prune extract, licorice and tobacco set against fine-grained tannins. You'll also detect the warmth of evident alcohol on the finish. Drink sooner rather than later.",,Siena Imports,Le Bèrne 2015  Vino Nobile di Montepulciano,$25, Tuscany,90,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Le Bèrne
53,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"French oak, prune, new leather and dark culinary-spice aromas set the tone. It's taut, linear and focused, offering dried cherry, star anise, tobacco and espresso set against a backbone of firm close-grained tannins that grip the finish.",Riserva,Deutsch Family Wine and Spirits,Poggio alla Sala 2015 Riserva  (Vino Nobile di Montepulciano),$34, Tuscany,90,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Poggio alla Sala
54,14.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"This opens with aromas evoking baked plum, exotic spice, new leather and coconut. The taut palate offers French oak, prune, dried cherry, espresso and licorice framed in tight close-grained tannins that give it a firm drying finish.",Filai Lunghi,Curious Cork Imports LLC,Talosa 2015 Filai Lunghi  (Vino Nobile di Montepulciano),$70, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Talosa
55,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"French oak, mature plum, roasted coffee-bean and coconut aromas form the nose. The aromas carry over to the firm austere palate along with prune, vanilla and a hint of mocha. Tightly knit, close-grained tannins leave a drying finish. Give the tannins another few years to unwind then drink to capture the remaining fruit.",Parceto,Deutsch Family Wine and Spirits,Poggio alla Sala 2015 Parceto  (Vino Nobile di Montepulciano),$55, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Poggio alla Sala
56,13.5%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Aromas of mature dark-skinned berry, toast, culinary spice and a whiff of leather shape the nose. On the soft enveloping palate, supple tannins accompany fleshy morello cherry, clove and a hint of espresso. Drink through 2021.",Castelia,Enotria Wine Import,Roccapesta 2013 Castelia  (Morellino di Scansano),$50, Tuscany,89,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2013,Roccapesta
57,14.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Aromas of tilled soil, coconut, French oak and mature plum shape the nose. It's taut, linear and lean, evoking dried cherry, prune, licorice and crushed thyme alongside a roasted coffee-bean note. Drying grainy tannins grip the assertive finish.",Riserva,Curious Cork Imports LLC,Fattoria della Talosa 2014 Riserva  (Vino Nobile di Montepulciano),$43, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2014,Fattoria della Talosa
58,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Earthy aromas of scorched soil, underbrush, leather, spiced prune and a whiff of toasted nut follow over to the firm palate along with dried cherry and a hint of powdered sage. Dusty tannins leave a drying finish.",Riserva dei Padri Serviti,Deutsch Family Wine and Spirits,Gattavecchi 2015 Riserva dei Padri Serviti  (Vino Nobile di Montepulciano),$27, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Gattavecchi
59,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Plum-cake, French oak, rose and leather aromas lift out of the glass. The oak aroma carries over to the palate, along with dried cherry, licorice and espresso. It's rather austere, with tight close-grained tannins that grip the finish.",Soraldo,1_No Submitting Co,De' Ricci Cantine Storiche 2015 Soraldo  (Vino Nobile di Montepulciano),$45, Tuscany,89,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,De' Ricci Cantine Storiche
60,14.5%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Truffle, forest floor, grilled herb and a whiff of mature plum lead the nose. The solid juicy palate presents dried Marasca cherry, ripe cranberry and hints of baking spice framed in rounded fine-grained tannins that leave a drying close.",Reviresco Riserva,Bevi Wine,Val di Toro 2015 Reviresco Riserva  (Morellino di Scansano),$27, Tuscany,88,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Val di Toro
61,14%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Underbrush, pressed iris and baked plum aromas come together on this. It's round and soft, offering flavors of prune, dried cherry and hints of coffee and clove while round pliant tannins give light support. Drink soon.",Tore del Moro Riserva,Fantastik Imports,Santa Lucia 2015 Tore del Moro Riserva  (Morellino di Scansano),$45, Tuscany,88,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Santa Lucia
62,13.5%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Scorched earth, eucalyptus, wild berry and a whiff of blue flower emerge from the glass. The straightforward palate evokes ripe morello cherry, baking spice and star anise framed in lithe tannins.",Reviresco,Bevi Wine,Val di Toro 2016 Reviresco  (Morellino di Scansano),$21, Tuscany,88,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2016,Val di Toro
63,15%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,3/1/2019,"Aromas of gun smoke, herb, raspberry, cranberry and fire pit are followed by sweet, well-balanced raspberry jam flavors. There is a lot to like.",Cinghiale Wahluke Slope & Rosebud Vineyards,,Casa Smith 2016 Cinghiale Wahluke Slope & Rosebud Vineyards Sangiovese (Wahluke Slope),$25, Washington,88, Columbia Valley,Sean P. Sullivan,@wawinereport,Wahluke Slope,Not rated yet [Add Your Review],Sangiovese,2016,Casa Smith
64,13.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Wild-berry, tobacco, clove and truffle aromas mingle with a whiff of oak. Lean and linear, the palate offers dried cherry, orange zest, toast, oak-driven spice and roasted coffee bean alongside close-grained tannins.",,1_No Submitting Co,De' Ricci Cantine Storiche 2015  Vino Nobile di Montepulciano,$28, Tuscany,88,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,De' Ricci Cantine Storiche
65,14%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Aromas of ripe woodland berry, eucalyptus, violet and Mediterranean scrub lead the way. The tight linear palate offers mature Marasca cherry, dried sage and star anise framed in dusty, rather astringent tannins that leave a drying finish.",Poggio Maestrino Riserva,Wine Icons,Poggio Maestrino e Spiaggiole 2016 Poggio Maestrino Riserva  (Morellino di Scansano),$25, Tuscany,88,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2016,Poggio Maestrino e Spiaggiole
66,14.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"This opens with aromas of French oak, coconut and spiced plum. It's full bodied but lean, offering prune, oak-driven spice, thyme and espresso but it's shy on fruit richness. Grainy tannins leave an astringent finish.",,Eagle Eye Brands,Lombardo 2015  Vino Nobile di Montepulciano,$20, Tuscany,87,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Lombardo
67,14.5%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"This offers aromas of pressed violet, berry and a whiff of dark spice. Mirroring the nose, the straightforward palate evokes dried black cherry, star anise and powdered sage alongside dusty grainy tannins that leave a drying finish.",Sicomoro Riserva,Nicola Biscardo Selections,Vignaioli del Morellino di Scansano 2015 Sicomoro Riserva  (Morellino di Scansano),$25, Tuscany,87,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Vignaioli del Morellino di Scansano
68,14%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"This opens with aromas evoking camphor, grilled herb, ripe berry and a whiff of cellar floor. The taut palate offers star anise, eucalyptus and dried cherry alongside taut dusty tannins that leave a firm drying finish.",Vaio,FX Magner Selection,Villa Poggio Salvi 2016 Vaio  (Morellino di Scansano),$18, Tuscany,87,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2016,Villa Poggio Salvi
69,13.5%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Red berry, violet and a whiff of baking spice shape the nose. The straightforward palate offers ripe Marasca cherry, clove and ground pepper alongside pliant tannins. Drink soon.",,Kobrand,Poggio al Lupo 2017  Morellino di Scansano,$18, Tuscany,87,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2017,Poggio al Lupo
70,14.5%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Aromas of baked plum, roasted coffee bean, grilled herb and French oak lead the way. Reflecting the nose, the palate offers prune, dried cherry, grilled sage and espresso alongside close-grained but rather fleeting tannins that leave a drying finish.",Tore del Moro,Fantastik Imports,Santa Lucia 2016 Tore del Moro  (Morellino di Scansano),$25, Tuscany,87,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2016,Santa Lucia
71,14%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Made entirely with Sangiovese, this opens with aromas of scorched earth, underbrush, leather and wild berry. On the palate, dusty drying tannins accompany dried black cherry, powdered aromatic herb and ground clove. Drink soon.",Spiaggiole,Wine Icons,Poggio Maestrino e Spiaggiole 2017 Spiaggiole  (Morellino di Scansano),$16, Tuscany,87,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2017,Poggio Maestrino e Spiaggiole
72,13.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Scorched underbrush, new leather, steeped prune and exotic spice aromas come to the forefront. Buffed and lean, the taut light-bodied palate offers dried cherry, clove, powdered sage and a hint of espresso alongside dusty but not very persistent tannins that still leave a drying finish.",,Votto Vines Importing,Fattoria Svetoni 2015  Vino Nobile di Montepulciano,$23, Tuscany,87,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Fattoria Svetoni
73,14%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Easygoing and savory, this juicy red doles out ripe Marasca cherry, crushed raspberry and cinnamon flavors. Soft round tannins lend light support. Drink now.",Vigna Benefizio,Nicola Biscardo Selections,Vignaioli del Morellino di Scansano 2017 Vigna Benefizio  (Morellino di Scansano),$17, Tuscany,87,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2017,Vignaioli del Morellino di Scansano
74,14%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"This opens with aromas of stewed prune, carob, leather and a whiff of truffle. The firm palate is already evolved, offering dried cherry, powdered thyme, toast and roasted coffee bean alongside grainy tannins that leave a drying, dusty finish.",Riserva,Eagle Eye Brands,Lombardo 2013 Riserva  (Vino Nobile di Montepulciano),$29, Tuscany,86,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2013,Lombardo
75,14%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"Scorched earth, truffle, sea-breeze and overripe berry aromas lead the nose along with whiffs of barnyard. Reflecting the nose, the soft palate offers fleshy black cherry and gamy notes alongside hints of baking spice. Rounded but rather dusty tannins provide easygoing support. It's definitely earthy, with a rustic charm.",Tempo,Michelangelo Selections,Terre di Talamo 2016 Tempo  (Morellino di Scansano),$20, Tuscany,86,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2016,Terre di Talamo
76,13.5%,"Vino Nobile di Montepulciano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"This has aromas of stewed prune, spearmint and a whiff of scorched earth. The lively if rather rustic, simple palate offers raisin and licorice alongside dusty tannins.",,Monsieur Touton Selection Ltd,Castellani 2015  Vino Nobile di Montepulciano,$19, Tuscany,86,Vino Nobile di Montepulciano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2015,Castellani
77,14%,"Morellino di Scansano, Tuscany, Italy",750 ml,Red, Italy,3/1/2019,"This has aromas of toasted oak, mocha and a whiff of smoke. The firm palate is rather lean in terms of fruit richness, offering dried cherry, toast and oak-driven spice alongside assertive tannins that leave a drying finish. You'll also notice a green note of powdered sage on the close.",,L.A. Dick Imports,Provveditore 2016  Morellino di Scansano,$30, Tuscany,86,Morellino di Scansano,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2016,Provveditore
78,13.4%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,3/1/2019,"Sourced from the Griffin Creek vineyard, this wine seems to have been built upon rather thin fruit flavors. Dilute, generic hints of red berry, along with herbal tomato leaf, are all but buried in a wash of vanilla. No information was provided, but often it's overuse of oak chips that bring on such flavors. Drink up.",,,Panache Cellars 2015 Sangiovese (Rogue Valley),$22, Oregon,83, Southern Oregon,Paul Gregutt,@paulgwine ,Rogue Valley,Not rated yet [Add Your Review],Sangiovese,2015,Panache Cellars
79,14.3%,"Paso Robles Estrella District, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Bright and joyous Bing cherry aromas meet with nutmeg and gingerbread on the extremely accessible nose of this bottling. It's really juicy and lovable on the palate, where playful cherry and strawberry flavors are framed by slate-driven minerality, tense tannins and strong acidity.",,,Pianetta 2016 Sangiovese (Paso Robles Estrella District),$38, California,92, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles Estrella District,Not rated yet [Add Your Review],Sangiovese,2016,Pianetta
80,13.9%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Intense and tarry in style, this bottling starts with deep aromas of boysenberry. There is a compelling density and intensity to the sip, where dark berries meet with damp tarragon flavors.",Foster's Vineyard,,Figge 2015 Foster's Vineyard Sangiovese (Santa Ynez Valley),$30, California,89, Central Coast,Matt Kettmann,@mattkettmann,Santa Ynez Valley,Not rated yet [Add Your Review],Sangiovese,2015,Figge
81,14.4%,"Santa Clara Valley, Central Coast, California, US",750 ml,Red, US,2/1/2019,"The cedar, sandalwood and pine-forest aromas work well on the Sangiovese in this bottling, which also shows red cherry on the nose. There is good tannic tightness to the palate, where red-fruit flavors meet with sawdust and vanilla on the finish.",Therese Vineyards Dos Ninas Vineyard,,Martin Ranch 2014 Therese Vineyards Dos Ninas Vineyard Sangiovese (Santa Clara Valley),$30, California,89, Central Coast,Matt Kettmann,@mattkettmann,Santa Clara Valley,Not rated yet [Add Your Review],Sangiovese,2014,Martin Ranch
